/srv/defectDetectionDataset/multiclassClassification/noisy/missing_part/chart_Missing_end.png, missing_part, removed, empty or too bad quality
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095255_730.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095144_667.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095401_161.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095152_385.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_110257_908.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100114_200.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105631_956.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101444_890.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100642_405.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_094638_243.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101441_950.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251128_095135_557.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100351_381.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_102621_013.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101034_543.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103033_816.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104834_254.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103628_078.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100046_977.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100835_275.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095251_606.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100616_347.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105353_081.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101643_305.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095047_449.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101640_331.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101315_213.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101841_291.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_104812_067.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_102646_504.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103118_644.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_095259_605.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105410_598.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_094700_053.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101321_696.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251128_094648_061.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100507_503.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_102614_178.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101701_174.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100517_265.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103418_314.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_101342_669.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103044_285.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_100932_416.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_103534_808.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_110138_496.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20260109_101517_869.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100633_247.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20251205_105841_874.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/bend_20251205_105446_264.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/deformation/deformation_20260109_100626_784.png, new, deformation, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/other/other_20251128_094718_593.png, new, other, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/other/other_20251128_094746_308.png, new, other, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/other/other_20251128_094750_060.png, new, other, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/other/other_20251128_094723_565.png, new, other, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/other/other_20251128_094743_382.png, new, other, added to train split
/srv/defectDetectionDataset/multiclassClassification/full_clean_clustered_new/train/other/other_20251128_094733_190.png, new, other, added to train split
